회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),이자보상배율(이자비용)(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),차입금의존도(IFRS),매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS),1주당매출액(IFRS),금융비용 대 총비용비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS)
세하(주),027970,2022/12,1996/07/03,,1,85.16,53.91,15.32,-5.61,98.43,175.95,2.13,134.59,32.17,50.4,23.84,11.2,2.89,3.41,-77.91,1.97,1.44,6.08,44.78,8.18,1,1.84,1.14,2.27,39,3949.15,0.66,1.15,2.28,1.68,11.33,8.28,19.45,18.77,32.21,44.07,0.02,6.03,1.67,1.7,3.62,5.32,32545.93,16.19,24.69,52.02,14.32,62.36,37.64,6.95
솔루스첨단소재(주),336370,2019/12,2019/10/18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
솔루스첨단소재(주),336370,2020/12,2019/10/18,,1,136.35,115.57,28.53,11.27,86.65,3587.57,6.86,107.77,42.26,53.58,35.94,0,0,0,0,0,0,0,0,51.68,31.91,10.72,15.17,28.31,1016,3182.87,1.83,0.48,0.89,0.82,7.38,6.04,9.94,36.71,49.46,60.44,0.01,0.29,0.65,4.03,1.12,1.33,77016.06,29.04,258.81,572.65,61.1,25.65,74.35,52.23
솔루스첨단소재(주),336370,2021/12,2019/10/18,,1,80.15,65.47,35.39,-5.68,61.45,3880.22,9.03,124.4,22.95,61.94,21.56,6.67,-6.45,8.16,-69.68,-63.87,24.85,-49.2,-38.99,51.95,9.07,12.1,4.75,8.25,308,3395.07,1.65,0.52,0.91,0.78,9.78,6.78,12.32,29.62,37.33,53.84,0.02,0.24,0.83,6.32,1.59,1.9,46098.64,18.58,408.01,845.85,34.29,51.48,48.52,26.45
솔루스첨단소재(주),336370,2022/12,2019/10/18,,1,123.66,108.84,66.8,2.94,21.56,9418.27,12.48,102.85,15.38,82.27,6.88,-1.25,109.76,178.6,222.41,41.76,130.35,40.64,-7.9,52.21,29.61,11.13,10.23,13.52,913,3070.45,0.71,0.35,0.46,0.42,13.26,7.56,13.74,26.57,27.52,48.27,0.02,0.14,0.97,9.72,1.94,2.27,73389.21,14.1,966.87,1488.93,55.27,19.94,80.06,53.57
송원산업(주),004430,2011/12,1977/06/25,,1,72.92,47.55,6.42,-14.99,214.69,2221.7,1.43,187.72,40.35,31.78,53.03,7.43,13.09,1.53,-57.86,0.98,11.42,15.66,22.56,11.35,1.3,4.76,0.99,2.94,325,24895.5,3.09,0.76,2.26,1.26,5.59,3.54,17.4,20.98,65.31,102.99,0.01,0,0.81,1.44,1.89,2.86,85832,10.23,20.89,51.27,14.37,38.19,61.81,9.08
송원산업(주),004430,2012/12,1977/06/25,,1,73.07,49.25,5.56,-14.77,190.16,2406,2.57,173.9,40.07,34.46,50.86,0.58,-0.15,8.3,253.28,-0.87,0.32,-0.84,-7.06,15.1,4.58,7.44,3.28,9.91,1147,25040.29,3.23,0.72,2.16,1.2,5.29,3.27,21.08,17.31,68.99,111.5,0.01,0,0.75,1.45,1.78,2.69,115692,13.81,28.22,67.89,19.25,35.88,64.12,23.79
송원산업(주),004430,2013/12,1977/06/25,,1,95.44,60.71,5.87,-1.78,172.59,2534.83,1.93,171.26,37.17,36.68,48.92,-0.72,-1.02,5.35,-34.73,-0.06,3.76,-8.17,2.48,11.59,3.01,4.38,2.16,6.06,748,24859.79,2.79,0.72,2.01,1.17,5.39,3.31,18.69,19.53,67.78,110.15,0.01,0,0.84,1.45,1.85,2.83,111637,13.46,27.24,65.25,18.71,41.62,58.38,16.09
송원산업(주),004430,2014/12,1977/06/25,,1,72.33,46.85,1.08,-13.68,176.74,2441.68,0.77,177.76,35.77,36.14,49.4,-4.51,-2.21,-3.67,0,-3.19,-0.02,-5.91,-8.93,9.38,-0.83,1.69,-0.58,-1.58,-197,23738.33,2.7,0.69,1.91,1.09,5.32,3.45,17.82,20.48,68.64,105.86,0.01,0,0.86,1.41,1.9,2.97,92385,11.39,23.43,57.46,16.22,55.62,44.38,-5.12
송원산업(주),004430,2015/12,1977/06/25,,1,77.21,51.18,4.78,-11.5,140.35,2764.86,4.84,146.75,38.94,41.61,41.97,-3.7,-1.65,13.24,0,-2.16,-6.52,7.08,2.48,19.15,7.88,8.05,5.38,13.84,1802,22860.88,2.5,0.68,1.76,1.09,5.31,3.29,17.43,20.93,68.79,111.01,0.01,0,0.78,1.39,1.83,2.79,147539,18.5,38.14,95.1,26.89,34.53,65.47,29.31
송원산업(주),004430,2016/12,1977/06/25,,1,109.49,71.55,5.23,3.16,106.81,3219.55,8.34,131.49,36.42,48.35,35.87,2.27,0.2,16.45,30.51,-0.53,4.34,-6.29,-3.68,22.91,10.06,10.41,7.07,15.72,2352,23379.96,1.8,0.7,1.56,1.13,5.46,3.45,15.86,23.02,66.84,105.77,0.01,0,0.88,1.44,1.87,2.83,169013,21.15,44.51,112.76,30.12,34.02,65.98,33.4
송원산업(주),004430,2017/12,1977/06/25,,1,100.79,62.5,4.36,0.28,105.49,3427.68,3.91,132.03,35.75,48.67,34.8,3.72,5.78,6.46,-50.19,2.98,6.9,3.82,13.82,15.34,4.83,5.03,3.42,7.05,1172,24249.46,0.67,0.71,1.46,1.11,5.4,3.87,13.25,27.54,67.6,94.28,0.01,0,1,1.48,1.96,3.08,125657,14.87,31.75,75.9,21.59,49.77,50.23,22.38
송원산업(주),004430,2018/12,1977/06/25,,1,78.04,39.02,3.33,-9.37,97.92,3422.94,2.21,132.04,33.29,50.53,33.28,6.21,-3.82,-0.14,-73.22,-0.59,-0.13,-10.43,17.92,10.17,1.22,2.53,0.91,1.83,314,25754.21,1.38,0.75,1.5,1.14,4.94,4.79,13.23,27.58,73.84,76.16,0.01,0,1.01,1.55,2.16,3.83,114704,14.11,29.07,69.58,18.56,60.2,39.8,6.56
송원산업(주),004430,2019/12,1977/06/25,,1,109.71,62.52,4.26,3.12,90.65,3594.65,6.25,123.41,35.27,52.45,29.09,5.55,1.16,5.02,361.16,-1.91,-1.84,7.18,-7.8,15.41,5.32,7.08,4.25,8.25,1447,27184,0.28,0.8,1.55,1.21,5.02,5.05,15.64,23.34,72.75,72.21,0.01,0,1.11,1.66,2.33,4.34,153932,18.72,40.27,98.6,23.59,50.29,49.71,22.56
송원산업(주),004430,2020/12,1977/06/25,,1,111.05,64.42,6.73,3.52,78.85,3788.69,6.84,115.53,35.4,55.91,26.77,-5.2,-1.12,5.4,-52.33,-2.3,-1.33,-0.74,-3.1,13.37,2.68,5.52,2.02,3.74,690,25769.83,0.13,0.76,1.4,1.17,5.04,4.31,13.11,27.84,72.49,84.6,0.01,0,1.12,1.61,2.14,3.72,142357,17.51,38.38,97.68,23.02,54.43,45.57,11.63
송원산업(주),004430,2021/12,1977/06/25,,1,119.76,65.86,7.99,7.91,98.48,4296.49,13.78,103.35,47.93,50.38,29.03,35.47,25.85,13.4,259.37,-0.43,1.44,70.37,82.58,14.05,7.1,9.29,6.48,12.26,2478,34909.38,-0.93,0.91,1.73,1.58,4.9,4.57,10.82,33.74,74.42,79.91,0.01,0,1.16,2.21,2.15,3.84,181350,17.72,49.71,130.73,21.65,42.72,57.28,32.8
송원산업(주),004430,2022/12,1977/06/25,,1,144.66,84.65,6.94,14.76,73.96,5355.55,20.46,90.81,47.8,57.48,24.61,36.71,9.25,24.65,106.58,5.33,9.53,8.94,0.41,18.76,10.73,16.35,11.48,21.22,5120,47726.13,0.06,1.07,1.98,2.05,5.18,4.61,13.72,26.6,70.49,79.19,0.01,0,1.27,2.94,2.24,3.93,277501,24.82,76.15,202.68,24.23,29.44,70.56,44.28
신대양제지(주),016590,2011/12,1995/12/21,,1,118.61,83.04,7,3.73,57.41,1137.64,5.4,119.99,23.78,63.53,23.19,15.66,11.95,4.99,31.72,10.51,8.34,25.37,0.57,8.91,3.76,6.24,3.8,5.79,3217,85581.07,1.06,1.01,1.54,1.3,13.44,9.29,52.95,6.89,27.16,39.3,0.02,0,2.49,1.71,4.47,6.7,40540.69,12.61,21.49,89.46,13.19,29.22,70.78,28.49
신대양제지(주),016590,2012/12,1995/12/21,,1,169.97,133.31,2.13,10.01,36.83,1242.21,11.57,103.55,24.32,73.08,13.42,-14.53,-5.09,9.19,83.25,-3.22,-5.76,-2.91,-30.18,17.02,8.06,10.88,6.76,9.91,5914,73150.32,0.71,0.84,1.23,1.1,13.49,9.02,58.4,6.25,27.05,40.46,0.02,0,2.03,1.42,3.49,4.7,52895.79,17.33,29.48,142.59,20.14,23.18,76.82,40.02
신대양제지(주),016590,2013/12,1995/12/21,,1,308.95,227.19,1.58,13.45,26.05,1288.96,16.42,100.98,19.89,79.33,8.94,-6.78,-4.41,3.76,-56.11,-8.84,1.18,-21.82,-4.07,9.73,3.79,4.38,3.11,4.09,2590,68188.31,0.02,0.82,1.08,1.05,15.61,10.21,60.37,6.05,23.38,35.76,0.02,0,2.52,1.4,3.7,4.85,36595.05,12.54,21.99,116.95,14.95,34.41,65.59,25.39
신대양제지(주),016590,2014/12,1995/12/21,,1,255.07,200.87,1,16.27,24.04,1357.49,48.1,90.84,26.77,80.62,7.1,-5.44,5.8,7.51,82.18,-6.17,-3.28,42.36,14.31,14.63,7.31,7.77,5.64,7.05,4690,63158.9,-0.02,0.77,0.96,1.01,14.07,9.35,61.7,5.92,25.94,39.04,0.02,0,2.41,1.44,3.29,4.3,48363.88,15.67,30.97,219.25,20.89,27.44,72.56,34.99
신대양제지(주),016590,2015/12,1995/12/21,,1,165.52,135.41,1.55,10.29,27.25,1228.54,29.24,94.16,26,78.59,2.72,-1.67,-2.01,-4.48,0,-3.34,-0.99,-4.8,-18.51,8.53,-6.48,2.89,-4.83,-6.06,-3913,58840.8,-0.13,0.75,0.94,1.01,14.29,9.73,60.19,6.06,25.54,37.52,0.02,0,1.89,1.48,2.82,3.52,2303.15,0.76,1.55,14.62,1.01,603.29,-503.29,-640.24
신대양제지(주),016590,2016/12,1995/12/21,,1,362.83,306.32,16.45,20.14,27.67,1257.69,32.9,92.17,27.8,78.33,3.08,-3.27,2.71,2.37,0,14.56,0.22,9.82,-5.97,8.14,2.77,2.85,1.99,2.54,1576,56918.32,-0.52,0.72,0.92,0.98,15.87,8.07,44.44,8.21,23,45.22,0.02,0,1.86,1.36,2.67,3.21,36300.41,11.69,21,97.49,16.48,37.29,62.71,16.8
신대양제지(주),016590,2017/12,1995/12/21,,1,136.12,106.75,2.3,5.88,32.21,1324.28,23.64,102.91,22.17,75.64,9.74,44.33,13.57,9.66,234.27,-3.4,22.43,-9.46,25.44,11.64,6.41,7.47,6.15,7.99,5245,82148.52,0.2,0.96,1.25,1.27,20.96,9.53,53.9,6.77,17.41,38.3,0.02,0,2.59,1.87,3.86,4.74,50888.19,14.43,30.46,154.88,16.01,30.6,69.4,40.06
신대양제지(주),016590,2018/12,1995/12/21,,1,290.79,244.35,2.9,17.25,18.18,1609.91,79.69,87.11,26.29,84.62,1.24,1.55,8.67,21.57,191.15,-4.14,2.9,28.91,-4.61,23.7,18.39,17.42,16.13,20.08,14730,80095.05,-0.04,0.88,1.09,1.16,19.58,10.03,62.09,5.88,18.64,36.38,0.02,0,2.38,1.97,3.61,4.42,101057.78,26.36,63.13,361.24,31.31,18.95,81.05,58.74
신대양제지(주),016590,2019/12,1995/12/21,,1,557.16,494.44,1.48,20.14,11.61,1754.92,351.02,84.22,24.54,89.6,0.65,-19.93,2.95,9.01,-45.47,-26.27,5.4,-3.91,-32.25,20.79,12.53,10.87,8.32,9.55,8033,64130.78,-0.82,0.66,0.76,0.89,19.14,11.41,74,4.93,19.07,31.99,0.02,0,2.07,1.86,2.62,3.03,66975.14,16.97,56.73,296.42,25.92,24.46,75.54,48.33
신대양제지(주),016590,2020/12,1995/12/21,,1,548.07,504.94,62.66,22.69,12.01,1807.74,299.44,80.92,27.76,89.28,0.56,-26.85,3.38,3.01,-25.76,-3.27,-1.03,16.93,-18.26,21.29,12.71,7.81,5.99,6.7,6066,46910.13,-1.01,0.47,0.53,0.64,19.08,9.95,47.3,7.72,19.13,36.7,0.02,0,1.52,1.63,1.8,1.99,49307.23,12.09,43.5,264.97,26.08,25.25,74.75,48.74
신대양제지(주),016590,2021/12,1995/12/21,,1,435.33,287.97,7.44,18.64,12.07,1817.17,148.4,84.94,24.2,89.23,0.37,29.62,0.57,0.52,4.07,3.67,5.52,-12.32,277.14,15.99,10.21,6.84,6.11,6.85,6767,60806.93,-0.13,0.6,0.67,0.81,11.52,10.88,51.09,7.14,31.67,33.56,0.02,0,1.91,2.11,2.31,2.88,52524.83,12.8,48.23,377.82,21.44,27.23,72.77,47.61
신대양제지(주),016590,2022/12,1995/12/21,,1,544,401.35,16.77,19.42,11.3,1903.78,110.1,84.82,23.79,89.85,1.91,-7.74,4.05,4.77,-18.97,15.88,4.61,2.28,-20.77,15.27,8.96,5.34,4.84,5.41,5618,56099.16,-0.35,0.54,0.6,0.71,7.5,10.01,57.79,6.32,48.64,36.45,0.01,0,1.87,1.77,2.25,3.22,45503.83,10.66,33.71,125.89,20.13,34.58,65.42,44.53
신라교역(주),004970,2011/12,1976/06/21,,1,307.17,227.29,96.95,26.46,25.36,4223.85,63.83,76.19,39.23,79.77,6.87,7.88,10.49,6.52,-33,40.89,22.72,-4.28,22.62,19.29,8.48,9.26,6.75,8.32,1726,20079.4,-2.3,0.8,0.98,1.38,8.19,11.72,16.22,22.5,44.56,31.14,0.02,0.27,1.45,3.73,1.89,2.46,62754.95,14.81,76.18,0,19.53,45.79,54.21,43.41
신라교역(주),004970,2012/12,1976/06/21,,1,316.9,255.9,124.88,31.65,27.51,4907.85,74.38,68.54,46.24,78.43,6.36,36.32,18.18,16.19,150.91,-4.17,4.54,39.32,3.13,29,15.61,18.18,14.79,18.71,4315,27372.51,-2.37,0.95,1.2,1.66,9.98,12.48,15.79,23.11,36.58,29.24,0.02,0.15,1.67,4.43,2.2,2.83,122930.71,24.56,127.17,0,28.07,30.83,69.17,55.6
신라교역(주),004970,2013/12,1976/06/21,,1,395.03,321.29,112.91,34.07,20.87,5161.71,16.98,65.73,45.62,82.74,6.38,-24.3,-0.31,5.17,-57.55,-4.57,0.86,-1.66,-4.62,18.15,8.75,6.13,5.8,7.2,1813,20720.42,-3.29,0.66,0.82,1.23,7.62,8.13,9.46,38.57,47.93,44.89,0.02,0.16,1.12,3.51,1.44,1.78,61268.68,12.28,66.42,0,18.48,47.25,52.75,47.35
신라교역(주),004970,2014/12,1976/06/21,,1,313.53,257.79,67.94,24.42,18.16,5347.59,4.24,75.79,35.86,84.63,6.3,-23.48,1.28,3.6,-34.41,-4.69,19.45,-20.39,-24.18,21.66,7.5,3.8,3.79,4.53,1189,15854.54,-5.22,0.51,0.6,0.85,6.79,6.72,8.49,42.99,53.76,54.3,0.02,0.2,0.97,2.82,1.24,1.52,47353.7,9.37,53.86,0,18.67,61.77,38.23,40.18
신라교역(주),004970,2015/12,1976/06/21,,1,450.27,381.96,94.56,33.29,15.14,5582.31,-7.01,65.86,42.8,86.85,4.91,10.7,1.72,4.39,24.74,-10.15,-9.28,21.41,3.6,15.97,8.45,5.81,4.66,5.43,1483,17551.56,-11.49,0.55,0.64,0.91,8.56,7.57,11.58,31.53,42.64,48.21,0.02,0.22,1.11,3.36,1.4,1.67,32664.98,6.35,41.35,0,11.63,100.31,-0.31,72.66
신라교역(주),004970,2016/12,1976/06/21,,1,536.14,471.05,156.43,40.13,13.3,5842.41,12.73,57.41,49.33,88.26,2.28,5.1,2.98,4.66,-3.79,-4.7,-8.78,18.7,-5.01,16.89,7.74,3.47,4.38,5,1427,18446.75,-3.73,0.57,0.65,1.05,9.07,6.71,10.18,35.87,40.25,54.43,0.02,0.18,1.02,3.83,1.23,1.42,57461.22,10.85,76.33,0,19.47,52.65,47.35,39.74
신라교역(주),004970,2017/12,1976/06/21,,1,650.22,589.82,191.47,48.79,13.56,6048.98,90.8,48.09,57.65,88.06,1.77,33.28,3.77,3.54,-6.19,-4.44,-13.27,21.28,-7.2,20.48,5.45,7.3,3.97,4.5,1339,24586.7,-2.64,0.73,0.83,1.57,12.87,8.01,11.41,31.98,28.37,45.59,0.02,0.11,1.16,5.34,1.36,1.52,60940.84,11.09,84.71,0,15.49,63.49,36.51,35.15
신라교역(주),004970,2018/12,1976/06/21,,1,502.1,436.48,153.53,38.82,13.16,6413.85,27.74,58.31,48.47,88.37,1.28,-14.24,5.66,6.03,84.69,93.17,28.56,-11.16,24.99,8.91,11.73,3.36,7,7.94,2473,21085.45,-3.37,0.6,0.68,1.27,10.19,6.59,10.12,36.07,35.82,55.42,0.02,0.15,0.96,3.2,1.13,1.27,80175,13.81,64.55,0,23.76,45.22,54.78,49.35
신라교역(주),004970,2019/12,1976/06/21,,1,300.44,250.41,28.68,23.92,16.41,6518.1,-6.5,74.67,35.85,85.9,7.26,-1.63,4.55,1.63,-73.49,-0.64,30.15,-22.67,-1.47,5.17,3.16,0.92,1.77,2.03,656,20740.94,-2.9,0.56,0.64,0.96,9.09,7.98,12.69,28.77,40.16,45.75,0.02,0.23,1.06,2.4,1.33,1.56,49150.59,8.1,35.88,0,14.81,76.25,23.75,21.34
신라교역(주),004970,2020/12,1976/06/21,,1,247.77,208.97,11.03,18.81,17.62,6498.59,-8.17,80.53,31.54,85.02,7,-4.48,0.74,-0.3,-45.04,3.77,7.52,-11.4,-16.68,3.65,1.82,1.34,0.95,1.11,360,19810.88,-4.8,0.52,0.61,0.78,9.54,7.67,13.05,27.97,38.25,47.61,0.02,0.24,1.13,2.25,1.54,1.84,29666.92,4.85,22.58,0,9.36,107.68,-7.68,19.43
신라교역(주),004970,2021/12,1976/06/21,,1,239.1,184.83,16.55,20.71,20.13,6929.62,30.27,77.37,35.6,83.24,8.15,-4.86,8.91,6.63,670.61,4.79,2.46,22.93,78.18,10.58,14.73,4.66,6.96,8.27,2798,18849.06,-5.84,0.47,0.56,0.71,7.18,6.43,11.54,31.62,50.83,56.77,0.01,0.48,0.99,2.06,1.4,1.74,82542.18,12.39,69.94,0,27.37,42.15,57.85,53.82
신라교역(주),004970,2022/12,1976/06/21,,1,205.11,156.1,47.87,18.85,23.19,7024.84,6.49,77.87,36.79,81.17,10.59,27.28,3.95,1.37,-64.74,9.31,2.03,7.44,13.1,8.61,4.08,4.66,2.31,2.81,992,23990.35,-4.76,0.57,0.69,0.89,6.7,8.04,11.8,30.93,54.51,45.41,0.01,0.34,1.07,2.44,1.56,2.04,46751.13,6.75,28.49,0,12.18,81.73,18.27,33.51
신세계건설(주),034300,2011/12,2002/06/17,,1,75.18,72.73,0.16,-16.19,202.03,813.37,5.05,153.97,49.02,33.11,23.22,18.25,17.35,2.74,-58.07,44.32,40.5,0.19,-39.72,8.79,0.66,2.62,0.79,2.23,897,136156.14,0.44,1.2,3.39,2.54,52.2,6.23,4.16,87.69,6.99,58.6,0,0.02,1.03,2.84,2.26,2.37,51592.61,10.5,41.71,0,9.47,58.25,41.75,6.95
신세계건설(주),034300,2012/12,2002/06/17,,1,67.27,66.21,1.04,-17.87,262.91,800.69,1.79,229.6,36.73,27.56,46.81,10.14,18.29,-1.56,-63.57,39.39,46.79,-11.36,-56.85,6.78,0.22,1.46,0.24,0.81,327,149956.83,0.73,1.12,3.72,1.94,106.78,6.54,5.73,63.72,3.42,55.83,0,0.01,1.1,2.22,2.64,2.71,55873.82,9.61,18.5,0,9.31,64.82,35.18,2.34
신세계건설(주),034300,2013/12,2002/06/17,,1,34.27,33.7,5.14,-60.61,1871.54,139.86,-2.02,1348.62,31.6,5.07,44.76,-26.42,-5.11,-82.53,0,-1.34,2.6,-18.38,-15.32,4.66,-29.71,-3.4,-23.15,-139.42,-32783,110338.27,1.51,0.78,4.69,1.18,141.15,6.33,5.66,64.48,2.59,57.7,0,0.01,0.73,1.41,2.28,2.31,-78370.8,-14.21,-25.31,0,-17.76,0,0,0
신세계건설(주),034300,2014/12,2002/06/17,,1,47.37,46.68,0.19,-49.24,2282.87,141.16,2.98,1326.77,44.32,4.2,23.58,89.41,21.99,0.93,0,-1.74,-0.7,71.12,51.46,8.05,0.38,4.05,0.51,11.16,784,208996.74,0.99,1.37,29.75,2.22,231.88,10.24,5.54,65.84,1.57,35.64,0,0,1.04,2.71,3.54,3.59,89919.5,13.37,29.49,0,10.76,53.9,46.1,3.49
신세계건설(주),034300,2015/12,2002/06/17,,1,54.78,54.21,1.92,-38.17,629.87,464.88,10.73,392.38,46.24,13.7,0,29.86,0.87,229.33,409.28,-1.07,-2.6,5.24,-25.9,8.53,1.47,6.27,2.36,26.35,3993,271398.24,0.32,1.61,17.91,2.94,287.14,6.94,4.73,77.09,1.27,52.57,0,0,1.2,3.57,3.55,3.59,124218.89,18.31,41.42,79504.67,11.44,47.87,52.13,12.86
신세계건설(주),034300,2016/12,2002/06/17,,1,62.62,61.43,5.39,-30.14,473.95,639.82,90.71,284.2,50.48,17.42,0,32.48,8.23,37.63,136.68,-0.99,-0.31,18.17,118.31,7.93,2.63,7.54,5.35,34.22,9450,359545.43,-0.06,2.04,13.02,3.95,280.78,6.82,6.64,54.93,1.3,53.48,0,0,1.56,4.78,4.2,4.27,160724.66,21.88,53.76,63288.89,11.18,44.96,55.04,23.52
신세계건설(주),034300,2017/12,2002/06/17,,1,64.17,51.49,0.72,-26.62,324.96,798.37,83.13,222.33,47.68,23.53,10.32,-25.99,-7.61,24.78,-23.22,-0.29,-2.39,-12.73,810.08,7.61,2.73,3.73,4.11,20.18,7256,266106.35,-0.13,1.51,7.4,2.96,30,6.09,6.96,52.44,12.17,59.97,0.05,0.03,1.19,3.56,3.07,3.42,138626.97,20.43,46.97,83648.29,13.02,50.69,49.31,20.94
신세계건설(주),034300,2018/12,2002/06/17,,1,80.25,67,9.03,-12.57,286.96,978.25,22.55,189.28,51.09,25.84,7.92,1.86,11.57,22.53,48.43,-1.96,4.32,19.53,-0.15,7.45,3.97,3.19,6,24.25,10769,271067.14,-0.01,1.51,6.1,2.99,16.97,6.95,8.66,42.13,21.51,52.54,0.03,0.07,1.28,3.67,3.05,3.72,136912.57,18.08,47.12,7217.3,12.63,52.59,47.41,31.46
신세계건설(주),034300,2019/12,2002/06/17,,1,71.04,58.79,15.68,-19.88,293.63,987.91,7.08,201.72,48.75,25.4,12.26,-6.28,2.73,0.99,-59.34,-1.33,7.63,-1.96,2.43,9.23,1.72,3.35,2.28,8.91,4379,254038.48,0.19,1.32,5.17,2.64,15.73,6,7.86,46.46,23.21,60.8,0.03,0.07,1.14,3.49,2.65,3.19,134634.23,17.31,46.83,1810086.41,13.25,56.26,43.74,13.01
신세계건설(주),034300,2020/12,2002/06/17,,1,68.76,55.43,7.24,-20.4,278.28,1011.95,11.5,208.42,44.9,26.44,6.5,-5.85,-1.56,2.43,-30.17,1.05,5.84,-9.33,1.87,9.16,1.28,2.86,1.58,6.12,3058,239189.02,0.04,1.24,4.78,2.33,14.49,6.2,9.14,39.93,25.18,58.82,0.02,0.09,1.09,3.3,2.65,3.24,130635.36,17.06,45.69,0,13.65,60.52,39.48,9.36
신세계건설(주),034300,2021/12,2002/06/17,,1,70.81,63.39,13.02,-19.12,266.59,1130.69,27.92,196.55,46.38,27.28,5.56,31.36,8.28,11.73,113.85,3.69,5.37,11.85,-39.54,9.17,2.08,5.1,3.28,12.21,6539,314187.61,-0.07,1.58,5.87,2.9,23.51,6.83,11.68,31.25,15.52,53.44,0.03,0.05,1.42,4.23,3.45,4.04,161924.29,19.53,56.78,0,12.88,56.82,43.18,16.15
신세계건설(주),034300,2022/12,2002/06/17,,1,70.91,66.25,7.97,-19.12,265.01,1418.6,-6.73,194.91,46.6,27.4,10.87,13.98,24.92,25.46,0,38.97,24.42,25.51,-21.33,4.99,-0.99,-0.56,-1.53,-5.58,-3555,358096.24,-0.35,1.54,5.62,2.87,39.81,5.52,8.8,41.49,9.17,66.17,0.03,0.03,1.37,3.96,3.3,3.6,115564.1,11.16,27.98,0,8.07,86.94,13.06,-12.3
신송홀딩스(주),006880,2011/12,2013/11/21,,1,344.09,344.09,69.48,0.25,22.27,2681.12,999999999,121.84,0.35,81.79,0,230.23,0.06,-0.02,0,25573.9,0.22,-32.01,0,0,-2.87,-0.02,-0.01,-0.02,-2,75.39,-31.88,0,0.01,0,0,5.04,0,0,0,72.37,0.01,0.2,0.94,6.59,1.07,1.07,-384.06,-0.25,-178.82,0,-54.09,0,0,0
신송홀딩스(주),006880,2012/12,2013/11/21,,1,113.62,113.62,6.33,0.02,22.15,2676.36,999999999,121.99,0.13,81.87,0,69.01,-0.27,-0.18,0,-21.51,-0.05,-63.84,0,0,-16.44,-0.13,-0.13,-0.16,-24,127.41,-14.24,0.01,0.01,0.01,0,6.33,0,0,0,57.69,0.02,0.16,2.27,6.26,3.28,3.28,-427.38,-0.28,-253.51,0,-35.61,0,0,0
신송홀딩스(주),006880,2013/12,2013/11/21,,1,4885.62,4885.62,2086.55,12.33,17.35,2532.97,-520.83,102.58,12.59,85.21,0,-1.67,14.2,18.87,0,-27.88,-0.05,11294.67,0,0,-4.79,-0.21,-0.03,-0.04,-7,121.87,-4.56,0.01,0.01,0.01,0,7.8,0,0,0,46.77,0.02,0.13,0.1,8.13,0.11,0.11,910.35,0.52,748.75,0,77.15,124.5,-24.5,-6.21
신송홀딩스(주),006880,2014/12,2013/11/21,,1,3844.11,3844.11,1201.69,9.3,17.48,2509.63,-186361.25,106.26,9.55,85.12,0,55.93,-0.81,-0.92,0,-37.27,2.63,-24.75,0,0,-67.91,-0.14,-0.71,-0.84,-106,155.55,-19.27,0.01,0.01,0.01,0,5.68,0,0,0,64.22,0.02,0.18,0.09,18.6,0.09,0.09,1337.84,0.77,1754.01,0,72.71,136.53,-36.53,-93.4
신송홀딩스(주),006880,2015/12,2013/11/21,,1,7539.14,7539.14,5721.75,10.04,17.43,2494.64,-108079.75,105.48,10.17,85.16,0,10.87,-0.64,-0.6,0,-56.98,-1.32,5.81,0,0,0.92,0.11,0.01,0.01,2,172.46,-23.25,0.01,0.01,0.01,0,3.87,0,0,0,94.2,0.01,0.26,0.12,37.4,0.12,0.12,1475.68,0.85,4496.79,0,72.34,128.62,-28.62,1.27
신송홀딩스(주),006880,2016/12,2013/11/21,,1,6347.64,6347.64,5797.93,10.99,16.94,2359.89,282.35,103.88,11.16,85.52,0,25,-5.8,-5.4,0,456.09,-6.84,3.38,0,0,-277.23,0.39,-4.2,-4.92,-598,215.57,-3.09,0.02,0.02,0.02,0,4.43,0,0,0,82.45,0.01,0.23,0.14,23.69,0.14,0.14,-7578.16,-4.64,-4152.72,0,-297.18,0,0,0
