회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,자기자본배율,이자보상배율(이자비용),비유동비율,유동자산구성비율,자기자본구성비율,차입금의존도,매출액증가율,총자본증가율,자기자본증가율,순이익증가율,유형자산증가율,비유동자산증가율,유동자산증가율,재고자산증가율,매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,1주당순이익,1주당매출액,금융비용 대 총비용비율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,폐지사유
제일모직(주),1300,2011/12,1975/05/15,2014/07/15,4,166.05,80.03,11.16,11.57,53.29,1226.66,10.08,108.69,29.1,65.24,17.29,9.15,22.09,16.28,-7.02,32.96,24.65,16.25,21.32,28.38,4.64,6.51,5.78,8.66,5274.0,106430.77,0.43,1.24,1.87,1.77,8.23,11.82,17.6,20.73,44.33,30.88,0.02,0.41,2.53,4.27,4.18,8.5,947287.5,19.21,72.15,262.69,16.97,33.62,66.38,27.35,해산 사유 발생
제일모직(주),1300,2012/12,1975/05/15,2014/07/15,4,183.01,92.43,11.3,15.38,66.34,1241.21,8.06,109.95,33.9,60.12,23.43,7.69,9.89,1.19,-19.48,13.76,2.45,28.04,22.34,30.87,3.47,6.35,4.03,6.45,4124.0,114610.2,0.57,1.16,1.86,1.7,7.27,10.83,23.09,15.81,50.18,33.69,0.01,0.0,2.34,3.77,3.67,7.42,1135168.16,20.95,77.72,274.6,18.89,36.28,63.72,18.39,해산 사유 발생
제일모직(주),1300,2013/12,1975/05/15,2014/07/15,4,187.88,148.78,7.65,17.66,61.37,1158.7,4.7,100.46,37.75,61.97,22.47,-26.6,-7.95,-6.65,23.0,-7.94,-13.31,2.5,-56.9,18.53,5.78,4.2,4.9,8.16,5072.0,84120.99,0.43,0.85,1.39,1.32,6.78,8.84,18.54,19.69,53.83,41.31,0.01,0.0,1.54,2.71,2.37,3.65,735676.59,14.75,49.94,189.4,16.68,42.02,57.98,34.67,해산 사유 발생
제일약품(주),271980,2017/12,2017/07/17,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제일약품(주),271980,2018/12,2017/07/17,,1,140.5,95.04,1.28,19.56,117.86,2515.28,4.63,70.05,67.85,45.9,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,0.3,1.84,0.47,1.02,142.0,42642.95,0.25,1.56,3.39,4.84,7.09,4.04,4.33,84.26,51.48,90.43,0.02,0.15,1.34,5.2,2.29,3.39,63069.22,15.65,52.45,798.77,10.06,79.23,20.77,3.0,
제일약품(주),271980,2019/12,2017/07/17,,1,126.67,86.35,6.48,13.85,136.17,2312.76,0.31,80.83,65.77,42.34,8.07,7.07,-0.33,-8.05,0.0,0.94,6.1,-3.37,-4.95,22.63,-1.58,0.13,-2.63,-5.96,-721.0,45658.8,0.16,1.67,3.78,5.03,7.78,4.52,4.56,80.0,46.89,80.7,0.02,0.13,1.43,5.55,2.5,3.68,7744.16,1.93,6.4,127.37,1.15,0.0,0.0,-136.68,
제일약품(주),271980,2020/12,2017/07/17,,1,127.27,77.14,1.79,14.51,137.51,2344.72,12.04,76.62,67.74,42.1,12.04,2.97,2.31,2.1,0.0,-4.06,-3.02,5.07,30.02,22.67,1.01,3.2,1.72,4.05,473.0,47013.32,0.15,1.71,4.05,5.15,7.15,4.89,4.72,77.33,51.05,74.63,0.02,0.14,1.43,5.86,2.55,3.97,81831.03,19.98,71.18,735.48,11.84,72.45,27.55,8.51,
제일약품(주),271980,2021/12,2017/07/17,,1,128.26,82.1,11.7,14.71,154.85,2287.86,-5.35,84.74,66.75,39.24,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,-2.14,-2.45,-3.51,-7.42,-854.0,47650.41,0.26,1.64,4.19,4.94,6.84,5.41,4.58,79.74,53.37,67.42,0.02,0.13,1.38,5.57,2.46,3.85,62247.53,14.6,50.48,528.27,8.88,104.51,-4.51,-24.07,
제일약품(주),271980,2022/12,2017/07/17,,1,108.56,71.65,11.7,5.03,193.64,2147.71,-4.49,106.2,63.83,34.06,13.71,3.07,7.13,-6.13,0.0,10.1,16.53,2.45,-3.23,21.71,-2.08,-3.03,-3.4,-8.03,-898.0,49115.01,0.39,1.64,4.47,4.7,7.16,5.41,4.74,77.0,50.94,67.53,0.02,0.13,1.35,5.47,2.51,3.85,68056.07,14.9,50.53,494.74,9.42,102.16,-2.16,-22.05,
제일연마공업(주),1560,2011/12,2005/12/09,,1,279.36,158.42,14.29,35.66,32.22,1398.34,20.27,58.79,55.54,75.63,12.89,8.07,3.27,9.41,-6.44,5.27,-1.39,7.33,32.72,21.3,8.49,10.44,8.17,11.13,754.0,8769.79,0.19,0.96,1.31,2.12,4.5,5.52,17.34,21.05,81.16,66.14,0.01,0.0,1.27,3.09,1.77,2.91,21037.33,22.74,74.14,298.54,23.99,39.53,60.47,35.38,
제일연마공업(주),1560,2012/12,2005/12/09,,1,307.28,178.47,43.84,36.35,29.11,1514.49,14.14,59.54,53.89,77.45,11.37,-1.83,5.8,8.31,-2.65,3.81,9.72,2.66,-0.6,20.83,8.41,7.57,7.61,9.95,725.0,8609.73,-0.01,0.9,1.18,2.0,3.88,6.04,19.53,18.69,94.01,60.4,0.01,0.0,1.23,2.9,1.65,2.88,20994.63,21.45,71.42,273.53,24.38,41.68,58.32,34.49,
제일연마공업(주),1560,2013/12,2005/12/09,,1,179.91,87.91,20.61,21.63,44.8,1243.38,9.42,74.29,48.69,69.06,17.33,-0.21,-7.97,-17.9,-8.34,-0.05,2.4,-16.84,1.45,19.29,7.74,5.97,7.08,9.63,772.0,8591.85,0.07,0.91,1.25,1.88,3.86,6.35,16.6,21.99,94.6,57.46,0.01,0.0,1.24,2.84,1.78,3.3,21164.42,23.5,71.99,277.73,24.63,43.53,56.47,31.43,
제일연마공업(주),1560,2014/12,2005/12/09,,1,175.62,98.51,29.04,22.22,47.47,1309.97,14.37,71.38,51.6,67.81,18.45,2.7,7.31,5.36,-2.1,-2.19,1.24,13.71,-2.37,21.2,7.38,7.73,6.97,10.19,867.0,8824.26,0.15,0.95,1.38,1.9,3.98,6.29,13.68,26.68,91.67,58.0,0.01,0.0,1.2,2.95,1.88,3.57,22225.58,23.0,77.55,332.24,25.19,45.56,54.44,29.29,
제일연마공업(주),1560,2015/12,2005/12/09,,1,188.11,115.62,45.35,25.25,45.77,1334.4,9.71,67.19,53.9,68.6,20.21,-1.89,0.76,1.86,-59.38,-3.86,-4.04,5.27,-7.61,18.05,3.04,4.6,2.72,4.0,352.0,8657.56,0.11,0.89,1.31,1.89,4.11,6.52,13.17,27.72,88.8,55.99,0.01,0.0,1.09,2.99,1.69,2.87,16205.7,16.64,57.02,226.67,18.72,55.99,44.01,16.26,
제일연마공업(주),1560,2016/12,2005/12/09,,1,214.9,147.74,76.8,29.4,39.72,1405.51,10.12,62.89,54.99,71.57,16.43,-0.19,1.0,5.33,76.47,-2.55,-1.37,3.03,-16.44,18.12,5.43,4.62,4.8,6.81,622.0,8640.96,0.08,0.88,1.26,1.94,4.65,6.9,14.36,25.42,78.43,52.92,0.01,0.0,1.08,3.08,1.62,2.49,17687.82,17.98,65.33,307.79,20.47,48.23,51.77,26.54,
제일연마공업(주),1560,2017/12,2005/12/09,,1,244.04,163.93,64.6,32.22,35.91,1452.71,19.71,61.73,54.58,73.58,13.56,-4.58,0.63,3.36,-14.11,3.92,1.53,-0.11,4.91,20.36,4.87,6.66,4.07,5.6,534.0,8245.13,0.06,0.84,1.15,1.85,4.76,6.43,13.32,27.39,76.67,56.8,0.01,0.0,1.06,2.92,1.53,2.24,16611.12,16.78,57.94,273.23,20.15,49.49,50.51,24.18,
제일연마공업(주),1560,2018/12,2005/12/09,,1,301.34,188.23,105.49,36.38,28.02,1536.09,17.05,58.32,54.44,78.11,9.25,-0.31,-0.62,5.74,34.27,3.31,-0.31,-0.87,13.35,19.42,6.51,5.98,5.42,7.19,717.0,8219.18,0.05,0.83,1.1,1.83,4.34,6.55,12.95,28.19,84.01,55.68,0.01,0.0,1.11,2.81,1.53,2.36,18426.02,18.73,63.77,274.83,22.42,46.57,53.43,29.04,
제일연마공업(주),1560,2019/12,2005/12/09,,1,382.17,223.41,92.23,39.04,22.01,1679.23,37.33,57.49,52.88,81.96,6.15,-1.36,4.2,9.32,19.02,10.45,7.77,1.21,12.02,21.27,7.91,7.17,6.38,7.96,853.0,8107.18,-0.13,0.81,1.01,1.74,3.8,6.77,15.52,23.51,95.94,53.9,0.01,0.0,1.16,2.59,1.5,2.49,19965.97,19.48,61.31,205.96,24.63,43.6,56.4,32.1,
제일연마공업(주),1560,2020/12,2005/12/09,,1,581.45,370.34,180.84,43.44,14.86,1717.85,44.22,54.6,52.46,87.07,0.52,-9.75,-3.7,2.3,-48.98,-7.48,-2.83,-4.47,-16.51,18.12,4.47,3.72,3.25,3.84,435.0,7316.48,-0.11,0.73,0.86,1.54,3.54,6.22,16.23,22.48,103.07,58.7,0.01,0.0,1.13,2.31,1.38,2.26,15715.2,15.92,51.86,185.43,21.48,53.09,46.91,20.81,
제일연마공업(주),1560,2021/12,2005/12/09,,1,624.15,336.01,136.15,42.48,14.61,1856.46,2189.49,56.64,50.58,87.25,0.0,9.0,7.86,8.07,86.37,-2.2,12.11,4.0,32.24,21.81,7.64,6.57,5.94,6.81,813.0,7974.79,-0.18,0.78,0.89,1.6,3.65,7.17,17.84,20.46,99.92,50.93,0.01,0.0,1.29,2.65,1.51,2.57,19032.34,17.88,64.81,251.82,23.87,43.4,56.6,32.03,
제일연마공업(주),1560,2022/12,2005/12/09,,1,552.69,320.95,79.4,41.9,12.97,1841.6,5713.2,55.17,51.16,88.52,0.05,4.62,-2.21,-0.8,-64.05,-9.02,-3.35,-1.09,-10.17,20.64,2.65,5.21,2.1,2.37,297.0,8343.52,-0.43,0.79,0.9,1.61,3.54,7.62,22.44,16.27,103.24,47.9,0.01,0.0,1.33,2.94,1.56,2.78,14334.0,13.77,53.36,195.22,17.18,66.39,33.61,15.4,
제일파마홀딩스(주),2620,2011/12,1988/01/20,,1,197.37,147.13,17.35,33.1,66.01,3116.44,102.62,54.63,67.09,60.24,1.56,7.31,11.09,10.78,3.15,44.34,19.65,7.32,16.94,28.77,5.84,9.43,7.4,12.27,2022.0,31168.58,-0.29,1.27,2.1,3.99,7.61,3.54,4.91,74.33,47.98,103.03,0.01,0.16,1.24,8.29,1.86,2.46,99461.8,25.89,204.16,1190.29,21.49,59.27,40.73,27.16,
제일파마홀딩스(주),2620,2012/12,1988/01/20,,1,186.4,131.19,9.66,26.81,61.87,3251.25,8.39,68.25,57.84,61.78,6.24,-7.79,1.73,4.33,-58.65,59.05,30.34,-12.31,2.05,25.25,2.62,1.88,2.88,4.73,842.0,28742.03,-0.05,1.1,1.81,2.93,6.44,3.21,4.47,81.74,56.67,113.67,0.01,0.19,1.16,4.99,1.76,2.43,67907.7,17.38,64.73,429.04,15.91,80.22,19.78,16.45,
제일파마홀딩스(주),2620,2013/12,1988/01/20,,1,183.63,134.68,5.9,27.44,66.71,3200.03,1.82,66.26,60.25,59.99,3.53,5.89,1.36,-1.58,-95.66,-6.18,-4.44,5.6,-4.97,24.21,0.11,0.45,0.12,0.2,37.0,30435.57,0.08,1.15,1.89,2.81,6.92,3.19,4.57,79.87,52.72,114.48,0.01,0.18,1.26,4.44,1.95,2.71,61527.4,15.53,62.48,492.63,13.61,95.99,4.01,0.79,
제일파마홀딩스(주),2620,2014/12,1988/01/20,,1,177.33,136.27,5.64,27.02,74.13,3167.85,12.98,66.23,61.97,57.43,3.82,13.45,3.4,-1.01,332.6,-5.27,-1.06,6.34,-7.61,25.13,0.41,2.19,0.52,0.89,161.0,34527.69,0.08,1.27,2.17,3.27,8.38,3.11,4.76,76.73,43.56,117.4,0.01,0.15,1.34,5.35,2.08,2.77,69024.71,16.85,73.99,825.72,13.46,71.07,28.93,3.04,
제일파마홀딩스(주),2620,2015/12,1988/01/20,,1,165.23,123.16,7.71,25.65,84.42,3251.02,22.96,64.61,64.96,54.22,5.92,15.99,8.69,2.63,365.83,-1.29,0.13,13.95,25.27,23.58,1.64,3.12,2.28,4.1,760.0,40048.19,0.07,1.39,2.5,3.82,8.98,3.2,5.02,72.67,40.63,114.05,0.01,0.14,1.38,6.42,2.19,2.9,83803.23,18.83,91.01,1424.27,14.09,70.26,29.74,11.65,
제일파마홀딩스(주),2620,2016/12,1988/01/20,,1,161.58,120.02,15.51,24.23,95.17,3352.73,12.05,71.1,63.57,51.24,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89,1.28,1.91,1.6,3.17,620.0,41567.67,0.12,1.25,2.45,3.44,7.67,3.27,4.4,82.88,47.57,111.72,0.01,0.15,1.22,5.36,1.97,2.66,77559.98,15.76,67.35,1243.78,12.56,72.03,27.97,10.17,
제일파마홀딩스(주),2620,2017/12,1988/01/20,,1,250.68,209.97,56.96,11.72,15.93,7673.93,15.61,93.33,19.5,86.26,0.34,-92.8,-59.84,-33.02,6475.41,-95.61,-11.25,-87.68,-92.22,47.95,1168.62,0.11,150.63,249.63,138848.0,5096.64,-0.16,0.13,0.21,0.26,1.03,0.43,0.61,596.12,356.07,843.01,0.0,1.18,0.16,0.74,0.25,0.34,13876.9,7.02,274.2,7822.91,31.23,71.24,28.76,3742.49,
제일파마홀딩스(주),2620,2018/12,1988/01/20,,1,120.27,85.55,14.63,6.19,56.06,6139.4,10.77,98.74,36.73,64.08,12.51,221.18,365.66,194.08,-98.64,2579.37,265.99,777.2,1459.67,39.55,5.12,2.0,1.31,2.15,1363.0,32846.88,0.57,0.26,0.38,0.39,2.75,1.51,1.83,199.62,132.74,241.38,0.01,0.41,0.42,2.03,0.76,1.05,32162.04,3.5,23.72,401.03,22.53,62.04,37.96,22.7,
제일파마홀딩스(주),2620,2019/12,1988/01/20,,1,99.93,69.09,6.77,-0.02,75.24,4926.73,3.15,110.31,37.05,57.06,14.39,412.23,-8.0,-19.75,-1382.34,21.3,-8.47,-7.19,-0.8,24.89,-13.11,1.06,-10.85,-20.52,-5906.0,45772.5,0.31,0.83,1.36,1.31,7.52,4.34,4.74,77.05,48.51,84.1,0.02,0.14,1.17,4.87,2.24,3.2,-1855.34,-0.22,-1.13,-29.94,-0.25,0.0,0.0,0.0,
제일파마홀딩스(주),2620,2020/12,1988/01/20,,1,102.37,64.44,6.17,0.87,77.73,5101.64,7.04,110.62,37.76,56.26,16.88,4.22,4.83,3.55,0.0,3.64,3.65,6.84,28.28,25.1,1.96,2.61,1.72,2.85,745.0,47704.24,0.4,0.88,1.55,1.4,6.9,4.67,4.97,73.48,52.91,78.19,0.02,0.15,1.18,4.55,2.35,3.56,122600.72,13.82,75.26,1027.98,16.09,66.18,33.82,12.19,
