회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융비용(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)나노엔텍,039860,2018/03,40238,8383,20787,10633,29605,6196,479,6302,2079,3657,1412845,0,60
(주)나노엔텍,039860,2019/03,41282,4259,22606,6164,35118,7433,14,4355,2260,2313,1047418,0,17
(주)나노엔텍,039860,2020/03,48487,3689,29245,6228,42260,7733,1446,6202,2394,3202,1206780,0,2
(주)나노엔텍,039860,2021/03,56907,5429,36597,8372,48535,9982,3173,11271,3118,6011,2752629,0,4
(주)나노엔텍,039860,2022/03,65096,8054,41023,10900,54195,9127,1880,9989,2649,5655,0,0,4
(주)나래나노텍,137080,2022/03,182009,72829,91595,77883,104126,11682,-1990,13237,2760,12946,6480271,0,307
(주)나무가,190510,2016/03,194179,113183,144670,131037,63141,27538,2828,88119,4552,81285,52893029,0,471
(주)나무가,190510,2017/03,181086,96715,121502,117605,63481,27781,-7168,51205,4877,53186,49002143,0,400
(주)나무가,190510,2018/03,132318,89720,79314,107019,25299,15739,-5928,78084,4412,78795,41876034,0,533
(주)나무가,190510,2019/03,116214,72519,59806,83335,32879,9910,-2544,56681,4507,54674,35185403,0,652
(주)나무가,190510,2020/03,199257,138613,111295,147134,52124,27744,4368,128886,4496,123165,72366106,0,1554
(주)나무가,190510,2021/03,197661,141570,105793,148471,49190,32290,9964,168147,4830,155500,90296718,0,554
(주)나무가,190510,2022/03,234998,164246,150522,165658,69341,33116,11323,175604,4083,159612,99583102,0,625
(주)나스미디어,089600,2014/03,,,,,,,,,,,,,
(주)나스미디어,089600,2015/03,,,,,,,,,,,,,
(주)나스미디어,089600,2016/03,,,,,,,,,,,,,
(주)나스미디어,089600,2017/03,240179,114272,165151,133164,107015,0,5401,28200,20670,0,95475141,0,138
(주)나스미디어,089600,2018/03,292996,148516,218622,165598,127397,0,5307,27036,19979,0,118208099,0,45
(주)나스미디어,089600,2019/03,331658,164627,244544,188033,143625,0,5597,28161,20123,0,115342611,0,242
(주)나스미디어,089600,2020/03,347656,152303,282631,165538,182118,0,3646,26224,21700,0,116560506,0,220
(주)나스미디어,089600,2021/03,420490,211727,360479,221339,199151,319,5084,27447,21444,0,175512833,0,126
(주)나스미디어,089600,2022/03,466227,224769,381650,246418,219809,377,4994,32558,25640,0,172215531,0,237
(주)나이벡,138610,2012/03,,,,,,,,,,,,,
(주)나이벡,138610,2013/03,,,,,,,,,,,,,
(주)나이벡,138610,2014/03,,,,,,,,,,,,,
(주)나이벡,138610,2015/03,,,,,,,,,,,,,
(주)나이벡,138610,2016/03,,,,,,,,,,,,,
(주)나이벡,138610,2017/03,,,,,,,,,,,,,
(주)나이벡,138610,2018/03,,,,,,,,,,,,,
(주)나이벡,138610,2019/03,,,,,,,,,,,,,
(주)나이벡,138610,2020/03,,,,,,,,,,,,,
(주)나이벡,138610,2021/03,,,,,,,,,,,,,
(주)나이벡,138610,2022/03,,,,,,,,,,,,,
(주)나이스디앤비,130580,2012/03,,,,,,,,,,,,,
(주)나이스디앤비,130580,2013/03,,,,,,,,,,,,,
(주)나이스디앤비,130580,2014/03,,,,,,,,,,,,,
(주)나이스디앤비,130580,2015/03,,,,,,,,,,,,,
(주)나이스디앤비,130580,2016/03,36548,5955,28633,6903,29645,8,960,7358,6270,0,0,0,0
(주)나이스디앤비,130580,2017/03,40522,6670,30459,7131,33391,2,954,8103,6989,0,355,0,0
(주)나이스디앤비,130580,2018/03,49032,9104,30163,9643,39389,2,2331,12049,9408,0,0,0,0
(주)나이스디앤비,130580,2019/03,68943,14564,44843,17796,51147,1,1726,16028,14471,0,0,0,8
(주)나이스디앤비,130580,2020/03,80468,18639,54799,20397,60071,0,2724,18558,15809,0,0,0,68
(주)나이스디앤비,130580,2021/03,87028,17456,63000,18313,68715,0,3147,20812,17035,0,0,0,5
(주)나이스디앤비,130580,2022/03,99400,18540,71247,21351,78049,0,2009,19886,17536,0,0,0,23
(주)나인테크,267320,2018/03,,,,,,,,,,,,,
(주)나인테크,267320,2019/03,,,,,,,,,,,,,
(주)나인테크,267320,2020/03,,,,,,,,,,,,,
(주)나인테크,267320,2021/03,,,,,,,,,,,,,
(주)나인테크,267320,2022/03,107210,54046,59260,79019,28190,12130,517,25436,1638,22612,10382817,0,634
(주)내츄럴엔도텍,168330,2014/03,,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2015/03,95794,17687,44414,18897,76897,7991,4822,36755,18061,10403,10871327,0,0
(주)내츄럴엔도텍,168330,2016/03,56854,4884,18838,7076,49778,7464,-685,1405,1334,951,894765,0,0
(주)내츄럴엔도텍,168330,2017/03,82545,10177,46700,37917,44628,6459,-2653,1753,2459,1070,957972,0,713
(주)내츄럴엔도텍,168330,2018/03,82796,5014,39026,31093,51703,9907,-2458,1586,2407,1659,1291470,0,576
(주)내츄럴엔도텍,168330,2019/03,59483,23787,22159,25666,33817,5690,-2201,1774,2514,1649,635278,0,528
(주)내츄럴엔도텍,168330,2020/03,48404,27006,16676,28591,19813,2532,-346,2696,1600,1546,396888,0,621
(주)내츄럴엔도텍,168330,2021/03,54076,21605,23828,25760,28316,4470,-167,5095,2956,2505,1347203,0,673
(주)내츄럴엔도텍,168330,2022/03,48226,4338,18260,5039,43187,6245,-1950,2618,2542,2250,953288,0,44
(주)네오리진,094860,2011/03,35997,11503,21012,13594,22403,5286,-159,9499,1630,8321,946598,0,75
(주)네오리진,094860,2012/03,,,,,,,,,,,,,
(주)네오리진,094860,2013/03,,,,,,,,,,,,,
(주)네오리진,094860,2014/03,,,,,,,,,,,,,
(주)네오리진,094860,2015/03,,,,,,,,,,,,,
(주)네오리진,094860,2016/03,,,,,,,,,,,,,
(주)네오리진,094860,2017/03,17029,2229,7642,3199,13830,1075,-543,1609,1327,830,550871,0,17
(주)네오리진,094860,2018/03,17135,2200,7552,3166,13969,993,-577,2450,1311,1508,811720,0,16
(주)네오리진,094860,2019/03,,,,,,,,,,,,,
(주)네오리진,094860,2020/03,,,,,,,,,,,,,
(주)네오리진,094860,2021/03,14563,2085,7808,3224,11338,790,-85,4055,2174,1973,327260,0,20
(주)네오리진,094860,2022/03,47788,8336,35052,9037,38751,837,-1679,6750,2349,5983,1222080,0,114
(주)네오셈,253590,2019/03,54042,10512,30814,19123,34919,8676,-2197,2966,4172,1361,1573583,0,112
(주)네오셈,253590,2020/03,69153,15826,43134,28705,40448,5885,2874,10555,3780,4187,3935212,0,133
(주)네오셈,253590,2021/03,85907,13359,61371,41843,44064,4492,-828,4685,3934,2853,1650410,0,141
(주)네오셈,253590,2022/03,90984,10765,60286,38793,52191,6903,1562,9866,4579,3973,3719074,0,313
(주)네오오토,212560,2016/03,,,,,,,,,,,,,
(주)네오오토,212560,2017/03,,,,,,,,,,,,,
(주)네오오토,212560,2018/03,,,,,,,,,,,,,
(주)네오오토,212560,2019/03,,,,,,,,,,,,,
(주)네오오토,212560,2020/03,,,,,,,,,,,,,
(주)네오오토,212560,2021/03,,,,,,,,,,,,,
(주)네오오토,212560,2022/03,,,,,,,,,,,,,
(주)네오위즈,095660,2011/03,565091,157662,284245,311264,253826,128,14921,148237,21200,92200,58228235,0,3239
(주)네오위즈,095660,2012/03,606525,195804,219750,310292,296233,360,28405,197231,39457,122618,60209460,0,2684
(주)네오위즈,095660,2013/03,660941,318485,376801,380888,280053,55,20063,147061,24707,94149,118365598,0,6309
(주)네오위즈,095660,2014/03,498765,92893,162708,193175,305589,271,8639,66067,19484,29540,9103545,0,2116
(주)네오위즈,095660,2015/03,425143,106550,213236,134854,290289,11,6041,48127,19534,20736,0,0,1438
(주)네오위즈,095660,2016/03,319180,44930,211255,52832,266349,8,7833,57072,19945,24802,0,0,1681
(주)네오위즈,095660,2017/03,309157,36051,191831,42117,267040,13,-1822,38200,16625,21337,0,0,470
(주)네오위즈,095660,2018/03,318683,33193,201053,41463,277221,11,8049,46932,20010,23526,0,0,498
(주)네오위즈,095660,2019/03,376490,45640,159974,68073,308418,12,7361,61457,27789,26084,0,0,606
(주)네오위즈,095660,2020/03,416205,43620,213374,68343,347862,22,12453,66276,52658,0,0,0,1140
(주)네오위즈,095660,2021/03,491745,49005,274526,76786,414959,23,20420,71392,58007,0,0,0,533
(주)네오위즈,095660,2022/03,569594,60359,269894,100154,469440,21,11873,76590,65425,0,0,0,3103
(주)네오위즈홀딩스,042420,2011/03,751393,180598,352826,318414,432979,231,4361,164634,25760,102663,66346639,0,2905
(주)네오위즈홀딩스,042420,2012/03,687930,220381,315963,283086,404845,459,12104,213572,41916,135152,70109336,0,1834
(주)네오위즈홀딩스,042420,2013/03,733451,284217,431826,348845,384606,759,7812,165215,30244,106957,126639779,0,5533
(주)네오위즈홀딩스,042420,2014/03,581141,109805,240941,153547,427594,392,2677,82058,23856,38725,16369682,0,1818
(주)네오위즈홀딩스,042420,2015/03,575341,65550,297873,100780,474560,101,4115,63026,23280,30206,0,0,587
(주)네오위즈홀딩스,042420,2016/03,563417,59109,387190,75383,488033,82,4152,59697,21260,26326,0,0,952
(주)네오위즈홀딩스,042420,2017/03,524650,38261,334006,49619,475031,78,591,40744,17590,22917,0,0,643
(주)네오위즈홀딩스,042420,2018/03,538554,36751,340673,50999,487555,64,3823,49923,21370,25273,0,0,2742
(주)네오위즈홀딩스,042420,2019/03,595246,50399,285553,75867,519379,67,5737,64802,28559,29035,0,0,1369
(주)네오위즈홀딩스,042420,2020/03,626502,44900,321266,71490,555012,68,-836,66109,53499,0,0,0,9915
(주)네오위즈홀딩스,042420,2021/03,777250,51798,392832,97017,680234,70,26946,71323,58738,0,0,0,3428
(주)네오위즈홀딩스,042420,2022/03,900227,102323,386374,162097,738130,66,-2526,78043,68371,0,0,0,10069
(주)네오이뮨텍,950220,2021/03,204045,13425,188688,16187,187858,0,-11040,0,10768,0,0,0,164
(주)네오이뮨텍,950220,2022/03,181677,24289,158349,28657,153020,0,-14413,0,13454,0,0,0,1030
(주)네오크레마,311390,2020/03,47211,3571,23633,10288,36923,7929,-173,7165,1840,5480,1767375,0,62
(주)네오크레마,311390,2021/03,50428,3453,26814,10255,40173,7639,474,6540,1446,4703,1402373,0,44
(주)네오크레마,311390,2022/03,59985,6092,37475,8428,51557,6764,-27,7355,1811,5698,1098934,0,39
(주)네오티스,085910,2011/03,,,,,,,,,,,,,
(주)네오티스,085910,2012/03,,,,,,,,,,,,,
(주)네오티스,085910,2013/03,73828,12708,27018,14805,59023,4095,920,9786,1316,7327,3942432,0,36
(주)네오티스,085910,2014/03,86831,25554,38317,27448,59383,4055,775,8876,1209,6577,2300951,0,212
(주)네오티스,085910,2015/03,89107,21988,28023,26919,62188,4785,647,9051,1198,6862,2229375,0,133
(주)네오티스,085910,2016/03,86896,23770,33579,28346,58550,4348,662,10126,1102,7749,2246094,0,136
(주)네오티스,085910,2017/03,84044,24443,31459,30107,53937,5039,444,10647,1421,8680,2287485,0,114
(주)네오티스,085910,2018/03,85894,32699,36689,42571,43323,4823,368,10486,1479,8417,3395186,0,151
(주)네오티스,085910,2019/03,85539,38816,36387,43300,42239,6323,316,9416,1520,7486,2709276,0,191
(주)네오티스,085910,2020/03,96960,37157,47168,55079,41882,6042,878,10365,1409,7881,2613943,0,202
(주)네오티스,085910,2021/03,101338,40917,49452,55790,45548,5925,1043,10694,1597,7773,2501256,0,197
(주)네오티스,085910,2022/03,146451,53930,69728,68039,78412,12127,2417,23669,2459,17139,5953077,0,228
(주)네오팜,092730,2011/03,,,,,,,,,,,,,
(주)네오팜,092730,2012/03,,,,,,,,,,,,,
(주)네오팜,092730,2013/03,,,,,,,,,,,,,
(주)네오팜,092730,2014/03,,,,,,,,,,,,,
(주)네오팜,092730,2015/03,,,,,,,,,,,,,
(주)네오팜,092730,2016/03,,,,,,,,,,,,,
(주)네오팜,092730,2017/03,47730,8364,35081,8431,39299,4643,3352,13088,5843,2995,1999433,0,229
(주)네오팜,092730,2018/03,60244,11652,47471,11941,48303,5955,4307,16629,6913,4025,2300596,0,72
(주)네오팜,092730,2019/03,74550,14457,60642,14970,59580,8303,4733,19855,8333,5187,2689242,0,3
(주)네오팜,092730,2020/03,127680,18270,106524,22524,105156,8181,5389,19294,8012,4982,4512334,0,29
(주)네오팜,092730,2021/03,141121,22217,121876,22581,118540,9093,5732,22956,9621,6635,4794115,0,15
(주)네오팜,092730,2022/03,148926,18983,127315,19170,129756,9516,4924,22346,9231,6777,4794098,0,32
(주)네오펙트,290660,2019/03,35842,1796,24217,9129,26713,2331,-1728,1509,3035,309,135388,0,30
(주)네오펙트,290660,2020/03,43806,27832,14038,35129,8678,2738,-3984,4748,4523,4296,571620,0,365
(주)네오펙트,290660,2021/03,54942,24669,20758,39462,15480,4297,-2375,5188,3555,3943,805601,0,384
(주)네오펙트,290660,2022/03,50442,24156,13982,36408,14034,4548,-2174,6450,3768,4845,776366,0,450
(주)네온테크,306620,2019/03,,,,,,,,,,,,,
(주)네온테크,306620,2020/03,52669,19163,24620,27813,24856,8791,-1568,9035,1960,6615,5679273,0,212
(주)네온테크,306620,2021/03,65615,29755,31037,38012,27603,7322,-839,7663,2427,5940,0,0,806
(주)네온테크,306620,2022/03,75789,30552,40823,38970,36819,19177,82,11011,2586,8122,7472382,0,459
(주)네이블커뮤니케이션즈,153460,2013/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2014/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2015/03,25569,2749,15081,2749,22820,26,-1935,2417,2734,1779,617145,0,4
(주)네이블커뮤니케이션즈,153460,2016/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2017/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2018/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2019/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2020/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2021/03,,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2022/03,,,,,,,,,,,,,
(주)네이처셀,007390,2011/03,,,,,,,,,,,,,
(주)네이처셀,007390,2012/03,,,,,,,,,,,,,
(주)네이처셀,007390,2013/03,,,,,,,,,,,,,
(주)네이처셀,007390,2014/03,,,,,,,,,,,,,
(주)네이처셀,007390,2015/03,,,,,,,,,,,,,
(주)네이처셀,007390,2016/03,,,,,,,,,,,,,
(주)네이처셀,007390,2017/03,,,,,,,,,,,,,
(주)네이처셀,007390,2018/03,,,,,,,,,,,,,
(주)네이처셀,007390,2019/03,,,,,,,,,,,,,
(주)네이처셀,007390,2020/03,,,,,,,,,,,,,
(주)네이처셀,007390,2021/03,,,,,,,,,,,,,
(주)네이처셀,007390,2022/03,,,,,,,,,,,,,
(주)네패스,033640,2011/03,,,,,,,,,,,,,
(주)네패스,033640,2012/03,,,,,,,,,,,,,
(주)네패스,033640,2013/03,400660,113688,116793,242160,158501,26198,-1446,69975,12664,58612,18939162,0,2246
(주)네패스,033640,2014/03,408892,157022,153759,294764,114128,24041,-1171,92759,9817,79549,30738905,0,2612
(주)네패스,033640,2015/03,407051,123948,162445,259493,147558,17011,-1224,75632,10967,61787,21933828,0,2391
(주)네패스,033640,2016/03,304015,129035,95743,202813,101203,13976,6340,60932,10358,49108,13051142,0,2009
(주)네패스,033640,2017/03,302290,130239,97716,187440,114851,8798,990,68375,10147,54955,12445941,0,1405
(주)네패스,033640,2018/03,305965,113287,110977,183937,122028,7157,-922,63363,9809,50970,11783282,0,1362
(주)네패스,033640,2019/03,312893,146585,148533,167309,145584,11599,6212,72397,9509,52902,12573963,0,862
(주)네패스,033640,2020/03,654861,157051,238736,472245,182616,24152,340,96145,15432,73885,19884468,0,2000
(주)네패스,033640,2021/03,776867,112280,205205,501057,275810,15569,-4500,95133,22119,72907,13983939,0,2768
(주)네패스,033640,2022/03,1102550,277976,265043,840641,261908,27614,-5558,132527,29307,104293,31863312,0,3152
(주)네패스아크,330860,2021/03,,,,,,,,,,,,,
(주)네패스아크,330860,2022/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2011/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2012/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2013/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2014/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2015/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2016/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2017/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2018/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2019/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2020/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2021/03,,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2022/03,141645,47561,53839,50332,91313,5129,-1553,3346,1966,2408,1353933,0,1449
(주)넥스트아이,137940,2012/03,,,,,,,,,,,,,
(주)넥스트아이,137940,2013/03,37496,4889,25248,5921,31575,1922,2562,8658,1048,4691,0,0,1
(주)넥스트아이,137940,2014/03,41382,3999,24363,7174,34208,432,1088,6637,1374,3830,1869255,0,26
(주)넥스트아이,137940,2015/03,41426,3771,21738,5401,36025,504,-329,3980,1216,3653,1486818,0,20
(주)넥스트아이,137940,2016/03,67235,6778,43960,17809,49426,877,925,7807,761,5763,2661313,0,56
(주)넥스트아이,137940,2017/03,138648,18157,97426,72681,65967,5113,-1534,13050,3862,10408,6629157,0,360
(주)넥스트아이,137940,2018/03,140309,19888,81620,65444,74865,6532,105,17681,5007,10773,7531468,0,674
(주)넥스트아이,137940,2019/03,176674,59763,124985,61755,114919,8385,53,20066,5341,13678,6525785,0,387
(주)넥스트아이,137940,2020/03,162024,47437,106283,49761,112263,3612,257,13169,3474,10057,3894646,0,429
(주)넥스트아이,137940,2021/03,159281,38388,115795,41526,117755,6899,-3076,5674,3079,4517,1432168,0,1463
(주)넥스트아이,137940,2022/03,146343,34603,88311,37832,108510,6671,1520,6295,2776,4469,1586062,0,1065
(주)넥스트엔터테인먼트월드,160550,2015/03,189796,59041,161579,59416,130380,0,1021,12928,2527,12054,878584,0,114
(주)넥스트엔터테인먼트월드,160550,2016/03,200709,39251,134841,70491,130218,0,-2919,23984,2938,23256,3868323,0,223
(주)넥스트엔터테인먼트월드,160550,2017/03,246237,70123,169746,108587,137650,0,832,37763,4875,29167,11326697,0,468
(주)넥스트엔터테인먼트월드,160550,2018/03,260126,101332,150321,134202,125924,140,-4800,24454,8010,21092,9156827,0,225
(주)넥스트엔터테인먼트월드,160550,2019/03,255684,100451,125468,125808,129876,268,1452,16962,7900,10774,9212563,0,611
(주)넥스트엔터테인먼트월드,160550,2020/03,302516,158609,153808,181587,120928,442,-441,29727,9554,21237,11903794,0,700
(주)넥스트엔터테인먼트월드,160550,2021/03,285174,156985,138225,170889,114285,1289,1835,30804,9057,23208,10105556,0,574
(주)넥스트엔터테인먼트월드,160550,2022/03,341574,135858,199389,167443,174131,87,-2534,34309,9063,27932,11074088,0,667
(주)넥스틴,348210,2021/03,56111,5720,44175,6464,49647,12411,3205,10162,2079,5496,2323196,0,68
(주)넥스틴,348210,2022/03,82006,14744,66961,15638,66368,19414,5433,16272,2755,7144,1689618,0,38
(주)넥슨게임즈,225570,2016/03,,,,,,,,,,,,,
(주)넥슨게임즈,225570,2017/03,,,,,,,,,,,,,
(주)넥슨게임즈,225570,2018/03,,,,,,,,,,,,,
(주)넥슨게임즈,225570,2019/03,,,,,,,,,,,,,
(주)넥슨게임즈,225570,2020/03,,,,,,,,,,,,,
(주)넥슨게임즈,225570,2021/03,,,,,,,,,,,,,
(주)넥슨게임즈,225570,2022/03,308761,67533,194320,90272,218489,0,-1752,19150,20674,0,0,0,655
(주)넵튠,217270,2016/03,,,,,,,,,,,,,
(주)넵튠,217270,2017/03,57758,5505,18095,9829,47929,0,-557,5672,6606,0,0,0,26
